match_id,season_name,match_date,team_id,team_name,is_home,statistic_type,statistic_location,value,team_folder,form_value,team_strength,team_strength_normalized,home_advantage,match_day_of_week,match_month,match_is_weekend,tournament_type,matchday,tournament_phase,tournament_progress,detailed_phase
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals Conceded_average,away,1.17,Necaxa,1.2600000000000025,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals Conceded_first,away,37.0,Necaxa,,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals_count,all,38.0,Necaxa,,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals_average,all,1.09,Necaxa,1.2033333333333358,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals_average,all,1.09,Necaxa,1.106666666666669,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals_average,all,1.09,Necaxa,1.0866666666666693,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,False,Goals_first,all,51.0,Necaxa,,494.412,0.36547560776635674,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,True,Goals_count,home,18.0,Necaxa,,494.412,0.36547560776635674,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,True,Goals_percentage,home,47.37,Necaxa,,494.412,0.36547560776635674,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_18469,2021-2022,2025-04-24 23:16:10.133058,3951,Necaxa,True,Goals_average,home,1.06,Necaxa,1.2033333333333358,494.412,0.36547560776635674,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
